recharge_id,date,heure,user_id,numero_compteur,zone_id,region,type_compteur,montant_brut,redevance,taxe_communale,montant_net,kwh_obtenus,cumul_mois_avant,tranche_finale,economie_baisse,canal_paiement,statut
6603,2026-02-21,09:59,3026,SN11743903,11,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,97.57,1,216.64,Wave,succes
6604,2026-01-31,16:21,3026,SN11743903,11,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,23.7,1,216.64,Wave,succes
6605,2026-01-26,16:37,3027,SN08756415,8,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6606,2026-02-01,15:03,3027,SN08756415,8,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
6607,2026-02-02,11:58,3027,SN08756415,8,Diourbel,DPP,5000,429,125.0,4446.0,54.22,8.52,1,493.94,Orange Money,succes
6608,2026-01-26,08:31,3028,SN09343715,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
6609,2026-02-01,11:49,3028,SN09343715,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6610,2026-02-24,13:30,3028,SN09343715,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,117.61,1,108.32,Wave,succes
6611,2026-02-11,10:53,3028,SN09343715,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,50.75,1,216.64,Wave,succes
6612,2026-01-26,16:17,3029,SN03679363,3,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6613,2026-02-01,19:51,3029,SN03679363,3,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6614,2026-02-20,18:46,3029,SN03679363,3,Dakar,DPP,5000,0,125.0,4875.0,43.73,129.93,2,0.0,Orange Money,succes
6615,2026-02-05,16:42,3029,SN03679363,3,Dakar,DPP,5000,429,125.0,4446.0,54.22,27.06,1,493.94,Orange Money,succes
6616,2026-01-26,14:43,3030,SN20967855,20,Matam,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6617,2026-02-01,11:40,3030,SN20967855,20,Matam,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6618,2026-01-26,15:20,3031,SN13344222,13,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
6619,2026-02-01,08:49,3031,SN13344222,13,Kaolack,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Agence Senelec,succes
6620,2026-01-26,11:30,3032,SN11967300,11,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6621,2026-02-01,14:20,3032,SN11967300,11,Saint-Louis,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Orange Money,succes
6622,2026-02-23,08:09,3032,SN11967300,11,Saint-Louis,DPP,5000,0,125.0,4875.0,39.36,140.87,2,0.0,Orange Money,succes
6623,2026-01-27,20:27,3032,SN11967300,11,Saint-Louis,DPP,5000,0,125.0,4875.0,59.45,5.3,1,541.59,Free Money,succes
6624,2026-01-26,08:41,3033,SN05965261,5,Thiès,PPP,2000,0,50.0,1950.0,13.23,0.0,1,216.71,Orange Money,succes
6625,2026-02-01,08:55,3033,SN05965261,5,Thiès,PPP,9500,429,375.0,14196.0,85.95,0.0,2,0.0,Wave,succes
6626,2026-02-15,17:31,3033,SN05965261,5,Thiès,PPP,1000,0,25.0,975.0,5.14,238.63,2,0.0,Orange Money,succes
6627,2026-01-26,14:53,3034,SN03551818,3,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
6628,2026-02-01,16:34,3034,SN03551818,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
6629,2026-02-06,09:59,3034,SN03551818,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,27.29,1,216.64,Orange Money,succes
6630,2026-02-02,20:31,3034,SN03551818,3,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,6.4,2,0.0,Free Money,succes
6631,2026-01-26,13:32,3035,SN06902320,6,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
6632,2026-01-26,18:09,3036,SN06830990,6,Thiès,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
6633,2026-02-01,10:03,3036,SN06830990,6,Thiès,PPP,9500,429,375.0,14196.0,85.95,0.0,2,0.0,Orange Money,succes
6634,2026-02-22,20:35,3036,SN06830990,6,Thiès,PPP,1000,0,25.0,975.0,5.14,392.08,2,0.0,Orange Money,succes
6635,2026-01-30,14:52,3036,SN06830990,6,Thiès,PPP,1000,0,25.0,975.0,5.14,68.42,2,0.0,Wave,succes
6636,2026-01-26,09:14,3037,SN09473293,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6637,2026-02-01,11:00,3037,SN09473293,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6638,2026-01-26,16:45,3038,SN02826090,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Free Money,succes
6639,2026-01-26,19:24,3039,SN05220920,5,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6640,2026-02-01,13:11,3039,SN05220920,5,Thiès,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6641,2026-01-26,17:10,3040,SN09765727,9,Diourbel,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Agence Senelec,succes
6642,2026-01-26,20:36,3041,SN05360944,5,Thiès,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6643,2026-01-26,17:58,3042,SN03874080,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Agence Senelec,succes
6644,2026-01-26,09:50,3043,SN09694620,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6645,2026-01-26,12:52,3044,SN15124453,15,Louga,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
6646,2026-01-26,08:39,3045,SN06336734,6,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6647,2026-01-26,12:04,3046,SN06806590,6,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Free Money,succes
6648,2026-02-01,18:59,3046,SN06806590,6,Thiès,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Free Money,succes
6649,2026-02-12,13:19,3046,SN06806590,6,Thiès,DPP,1000,0,25.0,975.0,11.89,70.9,1,108.32,Orange Money,succes
6650,2026-01-26,09:02,3047,SN19727130,19,Ziguinchor,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6651,2026-01-26,08:14,3048,SN05922676,5,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
6652,2026-02-01,18:26,3048,SN05922676,5,Thiès,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6653,2026-01-26,14:29,3049,SN04617691,4,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6654,2026-02-01,13:25,3049,SN04617691,4,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
6655,2026-01-26,11:31,3050,SN15743023,15,Louga,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6656,2026-01-26,10:57,3051,SN09131059,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6657,2026-02-01,14:36,3051,SN09131059,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
6658,2026-01-26,15:00,3052,SN08410479,8,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
6659,2026-01-26,10:21,3053,SN05772530,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
6660,2026-02-01,15:43,3053,SN05772530,5,Thiès,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Agence Senelec,succes
6661,2026-01-26,16:14,3054,SN09697563,9,Diourbel,PPP,5000,0,125.0,4875.0,33.07,0.0,1,541.69,Wave,succes
6662,2026-01-26,08:32,3055,SN04773882,4,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6663,2026-01-26,16:49,3056,SN02158473,2,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6664,2026-01-26,15:50,3057,SN20205141,20,Matam,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6665,2026-01-26,14:00,3058,SN08825668,8,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6666,2026-01-26,13:09,3059,SN15287302,15,Louga,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Free Money,succes
6667,2026-01-26,16:12,3060,SN08901387,8,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6668,2026-01-26,15:16,3061,SN17553556,17,Kolda,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6669,2026-02-01,20:50,3061,SN17553556,17,Kolda,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
6670,2026-02-17,18:44,3061,SN17553556,17,Kolda,DPP,5000,0,125.0,4875.0,46.48,123.03,2,0.0,Orange Money,succes
6671,2026-01-29,10:31,3061,SN17553556,17,Kolda,DPP,3000,0,75.0,2925.0,35.67,23.42,1,324.95,Orange Money,succes
6672,2026-01-26,09:38,3062,SN01555820,1,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6673,2026-02-01,15:56,3062,SN01555820,1,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6674,2026-02-15,15:16,3062,SN01555820,1,Dakar,DPP,5000,0,125.0,4875.0,59.45,61.12,1,541.59,Wave,succes
6675,2026-01-30,16:37,3062,SN01555820,1,Dakar,DPP,5000,0,125.0,4875.0,59.45,16.04,1,541.59,Orange Money,succes
6676,2026-02-18,17:42,3062,SN01555820,1,Dakar,DPP,2000,0,50.0,1950.0,23.78,74.75,1,216.64,Free Money,succes
6677,2026-01-26,17:15,3063,SN09183295,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
6678,2026-01-26,08:53,3064,SN13788105,13,Kaolack,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Free Money,succes
6679,2026-01-26,10:18,3065,SN03999327,3,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6680,2026-02-01,13:18,3065,SN03999327,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6681,2026-01-29,16:20,3065,SN03999327,3,Dakar,DPP,1000,0,25.0,975.0,11.89,17.18,1,108.32,Orange Money,succes
6682,2026-01-31,15:41,3065,SN03999327,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,28.16,1,541.59,Orange Money,succes
6683,2026-01-26,14:37,3066,SN12290901,12,Saint-Louis,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6684,2026-01-26,19:42,3067,SN05583498,5,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
6685,2026-02-01,20:27,3067,SN05583498,5,Thiès,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6686,2026-01-31,13:08,3067,SN05583498,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,36.6,1,324.95,Wave,succes
6687,2026-01-26,14:12,3068,SN02225787,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6688,2026-02-01,11:18,3068,SN02225787,2,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
6689,2026-01-26,17:17,3069,SN02948510,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6690,2026-02-01,10:17,3069,SN02948510,2,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
6691,2026-01-26,10:23,3070,SN20186769,20,Matam,PPP,1000,0,25.0,975.0,6.61,0.0,1,108.27,Orange Money,succes
6692,2026-01-26,15:26,3071,SN05683786,5,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6693,2026-02-01,20:33,3071,SN05683786,5,Thiès,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6694,2026-02-04,08:07,3071,SN05683786,5,Thiès,DPP,9500,429,250.0,9321.0,112.95500000000001,13.69,1,1035.53,Orange Money,succes
6695,2026-01-26,15:32,3072,SN03169472,3,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6696,2026-01-26,14:07,3073,SN09461623,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6697,2026-02-01,16:30,3073,SN09461623,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6698,2026-02-15,11:53,3073,SN09461623,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,95.09,1,324.95,Orange Money,succes
6699,2026-01-26,13:34,3074,SN03553437,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6700,2026-02-01,13:15,3074,SN03553437,3,Dakar,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
6701,2026-01-26,14:28,3075,SN21130321,21,Kaffrine,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6702,2026-02-01,19:22,3075,SN21130321,21,Kaffrine,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6703,2026-01-26,20:58,3076,SN10708971,10,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6704,2026-01-26,17:18,3077,SN04916101,4,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6705,2026-01-26,09:25,3078,SN09469302,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6706,2026-02-01,12:51,3078,SN09469302,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Free Money,succes
6707,2026-01-26,12:04,3079,SN17493447,17,Kolda,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6708,2026-02-01,16:23,3079,SN17493447,17,Kolda,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
6709,2026-01-26,15:26,3080,SN09656605,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6710,2026-01-26,13:14,3081,SN09426216,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6711,2026-01-26,15:34,3082,SN01915477,1,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
6712,2026-01-26,12:39,3083,SN19215129,19,Ziguinchor,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6713,2026-01-26,12:34,3084,SN01385661,1,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
6714,2026-02-01,19:19,3084,SN01385661,1,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6715,2026-01-26,20:12,3085,SN09722956,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6716,2026-02-01,19:56,3085,SN09722956,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6717,2026-01-26,14:45,3086,SN09972558,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6718,2026-01-26,11:17,3087,SN06479797,6,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6719,2026-01-26,20:27,3088,SN02795625,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6720,2026-02-01,14:35,3088,SN02795625,2,Dakar,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Wave,succes
6721,2026-02-20,10:33,3088,SN02795625,2,Dakar,DPP,1000,0,25.0,975.0,11.89,108.1,1,108.32,Orange Money,succes
6722,2026-01-26,13:09,3089,SN13617345,13,Kaolack,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
6723,2026-02-01,17:13,3089,SN13617345,13,Kaolack,DPP,5000,429,125.0,4446.0,54.22,0.0,1,493.94,Wave,succes
6724,2026-02-20,19:46,3089,SN13617345,13,Kaolack,DPP,5000,0,125.0,4875.0,52.27,108.53,2,0.0,Orange Money,succes
6725,2026-01-26,18:49,3090,SN07597236,7,Thiès,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6726,2026-02-01,15:28,3090,SN07597236,7,Thiès,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6727,2026-01-26,10:16,3091,SN06743579,6,Thiès,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6728,2026-01-26,18:42,3092,SN01982380,1,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6729,2026-02-01,09:33,3092,SN01982380,1,Dakar,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6730,2026-02-17,08:37,3092,SN01982380,1,Dakar,DPP,1000,0,25.0,975.0,11.89,75.03,1,108.32,Orange Money,succes
6731,2026-02-06,08:47,3092,SN01982380,1,Dakar,DPP,1000,0,25.0,975.0,11.89,24.2,1,108.32,Wave,succes
6732,2026-01-26,14:34,3093,SN09865163,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6733,2026-01-26,09:44,3094,SN02465892,2,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Free Money,succes
6734,2026-01-26,16:24,3095,SN09973080,9,Diourbel,PPP,1000,0,25.0,975.0,6.61,0.0,1,108.27,Orange Money,succes
6735,2026-02-01,16:57,3095,SN09973080,9,Diourbel,PPP,5000,429,125.0,4446.0,30.16,0.0,1,494.02,Orange Money,succes
6736,2026-01-28,17:58,3095,SN09973080,9,Diourbel,PPP,5000,0,125.0,4875.0,30.02,30.57,2,0.0,Orange Money,succes
6737,2026-01-26,11:51,3096,SN09747309,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6738,2026-02-01,17:00,3096,SN09747309,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
6739,2026-01-26,16:27,3097,SN03680729,3,Dakar,PPP,1000,0,25.0,975.0,6.61,0.0,1,108.27,Orange Money,succes
6740,2026-02-01,13:04,3097,SN03680729,3,Dakar,PPP,9500,429,375.0,14196.0,85.95,0.0,2,0.0,Wave,succes
6741,2026-02-10,09:35,3097,SN03680729,3,Dakar,PPP,1000,0,25.0,975.0,5.14,159.75,2,0.0,Orange Money,succes
6742,2026-02-23,15:44,3097,SN03680729,3,Dakar,PPP,1000,0,25.0,975.0,5.14,391.17,2,0.0,Wave,succes
6743,2026-01-26,12:15,3098,SN05597099,5,Thiès,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
6744,2026-01-26,17:09,3099,SN15952614,15,Louga,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6745,2026-01-26,17:51,3100,SN15758037,15,Louga,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6746,2026-02-01,15:37,3100,SN15758037,15,Louga,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Free Money,succes
6747,2026-02-18,15:06,3100,SN15758037,15,Louga,DPP,1000,0,25.0,975.0,11.89,82.42,1,108.32,Orange Money,succes
6748,2026-02-11,16:00,3100,SN15758037,15,Louga,DPP,1000,0,25.0,975.0,11.89,47.89,1,108.32,Wave,succes
6749,2026-02-13,18:18,3100,SN15758037,15,Louga,DPP,3000,0,75.0,2925.0,35.67,57.31,1,324.95,Wave,succes
6750,2026-01-26,08:48,3101,SN19570485,19,Ziguinchor,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6751,2026-02-01,10:02,3101,SN19570485,19,Ziguinchor,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6752,2026-01-26,20:24,3102,SN09182293,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
6753,2026-01-26,14:48,3103,SN09275616,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6754,2026-02-01,18:00,3103,SN09275616,9,Diourbel,DPP,9500,429,375.0,14196.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6755,2026-02-17,17:08,3103,SN09275616,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,101.74,1,108.32,Wave,succes
6756,2026-01-26,20:13,3104,SN09404420,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
6757,2026-02-01,13:57,3104,SN09404420,9,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6758,2026-01-26,16:07,3105,SN02660503,2,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6759,2026-01-26,08:10,3106,SN21378258,21,Kaffrine,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6760,2026-01-26,11:42,3107,SN09875429,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Wave,succes
6761,2026-02-01,19:16,3107,SN09875429,9,Diourbel,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Wave,succes
6762,2026-01-26,17:39,3108,SN09147296,9,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6763,2026-01-26,20:14,3109,SN13344923,13,Kaolack,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6764,2026-01-26,16:34,3110,SN05388781,5,Thiès,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6765,2026-02-01,10:04,3110,SN05388781,5,Thiès,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6766,2026-02-08,14:41,3110,SN05388781,5,Thiès,DPP,1000,0,25.0,975.0,11.89,30.55,1,108.32,Orange Money,succes
6767,2026-01-26,19:58,3111,SN08689345,8,Diourbel,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6768,2026-02-01,14:58,3111,SN08689345,8,Diourbel,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6769,2026-02-17,13:51,3111,SN08689345,8,Diourbel,DPP,5000,0,125.0,4875.0,59.45,76.55,1,541.59,Wave,succes
6770,2026-01-26,20:56,3112,SN08254811,8,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Free Money,succes
6771,2026-01-26,17:37,3113,SN12301641,12,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6772,2026-02-01,20:00,3113,SN12301641,12,Saint-Louis,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6773,2026-02-09,20:26,3113,SN12301641,12,Saint-Louis,DPP,2000,0,50.0,1950.0,23.78,43.86,1,216.64,Wave,succes
6774,2026-01-26,13:56,3114,SN03600112,3,Dakar,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6775,2026-01-26,10:52,3115,SN15811861,15,Louga,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Orange Money,succes
6776,2026-02-01,20:29,3115,SN15811861,15,Louga,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Wave,succes
6777,2026-02-04,08:42,3115,SN15811861,15,Louga,DPP,9500,429,250.0,9321.0,112.95500000000001,22.19,1,1035.53,Wave,succes
6778,2026-01-26,11:55,3116,SN05670960,5,Thiès,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6779,2026-01-26,12:11,3117,SN03871452,3,Dakar,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Wave,succes
6780,2026-02-01,15:00,3117,SN03871452,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6781,2026-01-26,12:26,3118,SN03460486,3,Dakar,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
6782,2026-01-26,15:26,3119,SN09262433,9,Diourbel,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Free Money,succes
6783,2026-01-26,09:18,3120,SN09356554,9,Diourbel,PPP,2000,0,50.0,1950.0,13.23,0.0,1,216.71,Free Money,succes
6784,2026-01-26,18:29,3121,SN17422103,17,Kolda,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Orange Money,succes
6785,2026-01-26,14:30,3122,SN03353701,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
6786,2026-02-01,19:42,3122,SN03353701,3,Dakar,DPP,9500,429,500.0,19071.0,112.95500000000001,0.0,2,0.0,Orange Money,succes
6787,2026-01-31,15:21,3122,SN03353701,3,Dakar,DPP,2000,0,50.0,1950.0,23.78,37.96,1,216.64,Free Money,succes
6788,2026-02-17,08:30,3122,SN03353701,3,Dakar,DPP,1000,0,25.0,975.0,11.89,122.38,1,108.32,Orange Money,succes
6789,2026-01-26,17:31,3123,SN14607173,14,Kaolack,DPP,1000,0,25.0,975.0,11.89,0.0,1,108.32,Orange Money,succes
6790,2026-02-01,17:21,3123,SN14607173,14,Kaolack,DPP,9500,429,250.0,9321.0,112.95500000000001,0.0,1,1035.53,Orange Money,succes
6791,2026-01-26,13:32,3124,SN07834497,7,Thiès,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
6792,2026-01-26,20:42,3125,SN02316007,2,Dakar,PPP,3000,0,75.0,2925.0,19.84,0.0,1,324.98,Orange Money,succes
6793,2026-02-01,15:15,3125,SN02316007,2,Dakar,PPP,5000,429,125.0,4446.0,30.16,0.0,1,494.02,Wave,succes
6794,2026-01-26,19:56,3126,SN09599210,9,Diourbel,DPP,3000,0,75.0,2925.0,35.67,0.0,1,324.95,Orange Money,succes
6795,2026-01-26,11:20,3127,SN13227279,13,Kaolack,DPP,5000,0,125.0,4875.0,59.45,0.0,1,541.59,Wave,succes
6796,2026-01-26,20:33,3128,SN09861405,9,Diourbel,DPP,2000,0,50.0,1950.0,23.78,0.0,1,216.64,Wave,succes
